Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
29	20	0	20	76	6	7	0	7	2	0	0	1	1	3	5	2	7	7		2					0.0100009	
0	50	1	49	506	23	84	1411	1495	2	0	0	1	1	3	5	15.0000000000014	22	23		6					0.3259985	
1	50	2	48	558	15	246	24791	25037	2	0	0	1	1	3	5	17.9999999999854	25	27		5					245.5571049	
2	50	1	49	535	43	315	4440	4755	2	0	0	1	1	3	5	22.0000000000013	28	29		11					2.5960004	
3	50	3	47	743	26	400	45777	46177	2	0	0	1	1	3	5	30.0000000000303	36	39		7					556.5740003	
4	50	0	50	668	28	732	0	732	2	0	0	1	1	3	5	21.9999999999995	28	28		7					0.1400001	
5	50	2	48	412	1	226	23198	23424	2	0	0	1	1	3	5	10.0000000000029	15	17		0					157.185984	
6	50	2	48	373	18	113	3231	3344	2	0	0	1	1	3	5	9.00000000000015	17	19		3					36.4990016	
7	50	1	49	671	16	561	9026	9587	2	0	0	1	1	3	5	23.0000000000095	30	31		4					33.6989855	
8	50	6	44	557	14	287	75499	75786	2	0	0	1	1	3	5	21.999999999979	27	33		4					3600.4849841	
9	50	2	48	675	17	1007	126259	127266	2	0	0	1	1	3	5	23.9999999999953	31	33		4					3606.5850025	
10	50	4	46	679	11	530	122904	123434	2	0	0	1	1	3	5	24.9999999999953	31	34		4					3603.6650002	
11	50	1	49	769	16	484	62689	63173	2	0	0	1	1	3	5	26.0000000000431	32	33		4					3604.5190016	
12	50	4	46	525	30	323	35907	36230	2	0	0	1	1	3	5	23.9999999999913	30	34		11					118.4209831	
13	50	0	50	658	18	389	0	389	2	0	0	1	1	3	5	23.9999999999999	30	30		6					0.2079849	
14	50	2	48	549	13	120	14138	14258	2	0	0	1	1	3	5	12.9999999999974	19	21		3					801.1839843	
15	50	2	48	667	29	504	53424	53928	2	0	0	1	1	3	5	21.0000000000268	28	30		6					657.7909998	
16	50	1	49	558	20	444	6566	7010	2	0	0	1	1	3	5	9.00000000000291	15	16		2					334.8479839	
17	50	2	48	487	20	200	7649	7849	2	0	0	1	1	3	5	15.0000000000019	21	23		6					7.2689892	
18	50	3	47	596	24	234	10432	10666	2	0	0	1	1	3	5	23.0000000000054	29	31		6					30.3199847	
19	50	2	48	502	15	210	21507	21717	2	0	0	1	1	3	5	11.9999999999965	17	18		3					81.2379862	
20	50	0	50	474	33	378	0	378	2	0	0	1	1	3	5	12.9999999999999	19	19		8					0.0290011	
21	50	3	47	524	29	282	31947	32229	2	0	0	1	1	3	5	17.9999999999959	24	26		6					371.9059973	
22	50	3	47	397	25	119	12668	12787	2	0	0	1	1	3	5	17.0000000000064	23	26		6					80.3470006	
23	50	1	49	660	23	503	9560	10063	2	0	0	1	1	3	5	25.9999999999994	32	33		7					4.0860009	
24	50	4	46	517	18	399	26775	27174	2	0	0	1	1	3	5	17.0000000000064	23	25		6					230.7040013	
25	50	1	49	571	23	477	39537	40014	2	0	0	1	1	3	5	19.9999999999895	26	27		6					47.5030011	
26	50	2	48	700	40	474	67339	67813	2	0	0	1	1	3	5	26.0000000000035	33	35		9					371.8640005	
27	50	2	48	658	12	398	69853	70251	2	0	0	1	1	3	5	20	25	27		3					531.5340009	
28	50	3	47	515	20	487	57082	57569	2	0	0	1	1	3	5	16.9999999999919	23	26		5					831.2630011	
29	50	1	49	580	17	481	34551	35032	2	0	0	1	1	3	5	19.9999999999895	26	27		4					134.4129822	
0	100	3	97	2016	56	1263	415257	416520	2	0	0	1	1	3	5	36.9999999999348	43	46		7					3600.3790028	
1	100	6	94	2108	37	1185	1144552	1145737	2	0	0	1	1	3	5	38.9999999999627	46	52		8					5424.4330019	
2	100	1	99	2132	66	2739	111945	114684	2	0	0	1	1	3	5	42.0000000003888	48	49		10					482.657	
3	100	7	93	2694	107	2042	1528644	1530686	2	0	0	1	1	3	5	39.9999999990314	46	53		10					8548.1209881	
4	100	4	96	2365	127	2010	935073	937083	2	0	0	1	1	3	5	55.0000000003353	61	65		22					3602.2089862	
5	100	3	97	2001	12	1563	677587	679150	2	0	0	1	1	3	5	32.0000000001304	39	42		4					3602.3850259	
6	100	2	98	1662	83	741	49780	50521	2	0	0	1	1	3	5	31.9999999999756	38	40		12					43.612	
7	100	3	97	3108	74	7764	3235101	3242865	2	0	0	1	1	3	5	48.9999999967962	56	59		5					8494.643123	
8	100	6	94	2381	59	3799	2456639	2460438	2	0	0	1	1	3	5	40.9999999964982	49	55		8					4827.852688	
10	100	5	95	2797	63	4217	2878692	2882909	2	0	0	1	1	3	5	45.9999999976903	52	57		8					6767.045212	
11	100	1	99	2783	49	2914	680436	683350	2	0	0	1	1	3	5	55.0000000003353	61	62		10					3604.2328989	
12	100	5	95	2421	106	2524	1184510	1187034	2	0	0	1	1	3	5	47.0000000002608	53	58		13					4818.0669657	
13	100	1	99	2605	92	4547	886289	890836	2	0	0	1	1	3	5	52.0000000000745	58	59		11					6727.3979837	
14	100	5	95	2388	82	1478	1055222	1056700	2	0	0	1	1	3	5	29.0000000003353	36	40		5					3816.5479912	
15	100	5	95	2438	132	1810	1098176	1099986	2	0	0	1	1	3	5	50.999999999851	59	63		20					5366.4259847	
16	100	3	97	2394	53	2727	826521	829248	2	0	0	1	1	3	5	42.0000000006892	49	52		9					5218.716003	
17	100	2	98	1851	71	1719	118522	120241	2	0	0	1	1	3	5	37.0000000000605	44	46		12					420.1019851	
18	100	6	94	2392	99	1271	1262551	1263822	2	0	0	1	1	3	5	40.9999999997392	47	53		9					5800.3434546	
19	100	3	97	2403	70	4236	1248490	1252726	2	0	0	1	1	3	5	34.9999999996834	41	44		6					5534.9130004	
20	100	3	97	2255	90	2917	1134941	1137858	2	0	0	1	1	3	5	47.0000000000373	54	57		15					8545.1007166	
21	100	6	94	2176	91	2444	799806	802250	2	0	0	1	1	3	5	47.9999999998137	55	61		17					4354.899368	
22	100	6	94	1948	98	2396	1327392	1329788	2	0	0	1	1	3	5	35.9999999999255	42	47		9					6307.831988	
23	100	2	98	2391	77	3288	313185	316473	2	0	0	1	1	3	5	53.0000000000838	59	61		14					1329.5009993	
24	100	5	95	2144	69	3309	1031586	1034895	2	0	0	1	1	3	5	42.0000000002235	49	52		11					6377.0219806	
25	100	2	98	2298	73	3029	796797	799826	2	0	0	1	1	3	5	40.000000000447	48	50		13					6020.1669862	
