Seed 	 Nb Nodes 	 Nb altruists 	 Nb pairs 	 Nb arcs 	 Nb arcs PRA80 	 Nb Cycles 	Nb Chains 	 Nb Cycles and Chains 	Max node fail 	 Max arc fail 	 Max arc PRA80 fail 	Node weight PRA0_80 	 Node weigt PRA80_100 	L Cycle 	 L Chain 	 Obj value 	 First stage obj value 	Matching ub 	Nb matches det 	 Nb matches RE 	 Nb PRA80 det 	 Nb PRA80 RE 	Nb transplants det 	 Nb transplants recourse 	 Nb transplants PRA80 det 	 Nb transplants PRA80 recourse 	Total time 	 Scenarios generated 	 Solution values and adversary values
17	20	1	19	47	2	0	0	0	2	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0119309	1	0	0	
18	20	0	20	128	1	47	0	47	2	0	0	1	1	3	5	4	9	9	9	9	1	1				0.1070015	2	9	4	4	4	
19	20	0	20	79	1	0	0	0	2	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0090027	1	0	0	
20	20	0	20	50	0	0	0	0	2	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0150007	1	0	0	
21	20	0	20	117	7	53	0	53	2	0	0	1	1	3	5	6	11	11	11	11	3	3				0.0689999	2	11	6	6	6	
22	20	2	18	71	1	2	116	118	2	0	0	1	1	3	5	2	6	8	6	7	0	0				0.099999	2	6	2	2	2	
23	20	0	20	122	5	28	0	28	2	0	0	1	1	3	5	5	10	10	10	10	3	3				0.1630172	2	10	5	5	5	
24	20	1	19	128	5	76	902	978	2	0	0	1	1	3	5	8	14	15	14	15	3	3				1.449018	2	14	9	8	8	
25	20	0	20	41	0	2	0	2	2	0	0	1	1	3	5	0	2	2	2	2	0	0				0.0250019	2	2	0	0	0	
26	20	0	20	93	4	9	0	9	2	0	0	1	1	3	5	2	5	5	5	5	0	0				0.0460404	2	5	1	2	2	
27	20	0	20	87	1	29	0	29	2	0	0	1	1	3	5	3	8	8	8	8	1	1				0.0489973	2	8	3	3	3	
28	20	1	19	121	3	134	1498	1632	2	0	0	1	1	3	5	6	10	11	10	10	1	1				1.5240038	2	10	7	6	6	
29	20	0	20	76	6	7	0	7	2	0	0	1	1	3	5	2	7	7	7	7	2	2				0.0410014	2	7	2	2	2	
0	50	1	49	506	23	84	1411	1495	2	0	0	1	1	3	5	16	22	23	22	23	6	6				2.9601127	2	22	17	16	16	
1	50	2	48	558	15	246	24791	25037	2	0	0	1	1	3	5	18	25	27	25	27	3	3				31.4089904	2	25	19	18	18	
2	50	1	49	535	43	315	4440	4755	2	0	0	1	1	3	5	23	28	29	28	29	10	10				56.4989873	4	28	23	24	23.5	24	23	23	23	
3	50	3	47	743	26	400	45777	46177	2	0	0	1	1	3	5	31	36	38	36	39	7	7				694.918	2	36	33	31	31	
4	50	0	50	668	28	732	0	732	2	0	0	1	1	3	5	22	28	28	28	28	6	7				0.5609972	2	28	22	22	22	
5	50	2	48	412	1	226	23198	23424	2	0	0	1	1	3	5	11	15	16	15	16	0	0				43.1719771	2	15	11	11	11	
6	50	2	48	373	18	113	3231	3344	2	0	0	1	1	3	5	10	17	19	17	19	4	3				3.8159994	2	17	12	10	10	
7	50	1	49	671	16	561	9026	9587	2	0	0	1	1	3	5	23	30	31	30	31	4	4				8.5230134	2	30	24	23	23	
8	50	6	44	557	14	287	75499	75786	2	0	0	1	1	3	5	22	27	33	27	33	4	4				1766.6829884	4	27	24	24	23	23	22	22	22	
9	50	2	48	675	17	1007	126259	127266	2	0	0	1	1	3	5	26	31	33	31	33	4	4				1298.2539946	2	31	28	26	26	
10	50	4	46	679	11	530	122904	123434	2	0	0	1	1	3	5	27	31	35	31	35	4	5				2757.1239937	4	31	30	30	28	28	27	27	27	
11	50	1	49	769	16	484	62689	63173	2	0	0	1	1	3	5	28	32	33	32	33	5	4				747.7509806	3	32	28	29	28	28	28	
12	50	4	46	525	30	323	35907	36230	2	0	0	1	1	3	5	25	30	34	30	34	11	11				510.2389838	3	30	28.5	26	25	25	25	
13	50	0	50	658	18	389	0	389	2	0	0	1	1	3	5	25	30	30	30	30	6	6				7.7370171	2	30	25	25	25	
14	50	2	48	549	13	120	14138	14258	2	0	0	1	1	3	5	13	19	21	19	20	3	3				21.8000356	2	19	14	13	13	
15	50	2	48	667	29	504	53424	53928	2	0	0	1	1	3	5	21	28	30	28	30	6	6				106.7279759	2	28	23	21	21	
16	50	1	49	558	20	444	6566	7010	2	0	0	1	1	3	5	9.000000001	15	16	15	16	1	1				4.1010426	2	15	10	9.000000001	9	
17	50	2	48	487	20	200	7649	7849	2	0	0	1	1	3	5	15	21	23	21	23	6	6				4.761002	2	21	17	15	15	
18	50	3	47	596	24	234	10432	10666	2	0	0	1	1	3	5	23	29	30	29	32	7	7				75.4500005	2	29	24	23	23	
19	50	2	48	502	15	210	21507	21717	2	0	0	1	1	3	5	12	17	19	17	19	4	3				67.5440014	2	17	13	12	12	
20	50	0	50	474	33	378	0	378	2	0	0	1	1	3	5	13	19	19	19	19	8	6				0.2179852	2	19	13	13	13	
21	50	3	47	524	29	282	31947	32229	2	0	0	1	1	3	5	19	24	27	24	27	6	6				194.3159803	2	24	22	19	19	
22	50	3	47	397	25	119	12668	12787	2	0	0	1	1	3	5	17	23	26	23	26	6	6				92.6141565	3	23	20	18	17	17	17	
23	50	1	49	660	23	503	9560	10063	2	0	0	1	1	3	5	27	32	33	32	33	7	7				100.6380012	3	32	27	28	27	27	27	
24	50	4	46	517	18	399	26775	27174	2	0	0	1	1	3	5	18	23	26	23	25	6	7				151.0359882	2	23	21	18	18	
25	50	1	49	571	23	477	39537	40014	2	0	0	1	1	3	5	20	26	27	26	27	6	6				19.9460043	2	26	20	20	20	
26	50	2	48	700	40	474	67339	67813	2	0	0	1	1	3	5	27	33	35	33	35	9	9				376.6169853	2	33	28	27	27	
27	50	2	48	658	12	398	69853	70251	2	0	0	1	1	3	5	20	25	27	25	27	4	3				273.3650005	2	25	21	20	20	
28	50	3	47	515	20	487	57082	57569	2	0	0	1	1	3	5	18	23	25	23	26	5	6				323.7729815	2	23	20	18	18	
29	50	1	49	580	17	481	34551	35032	2	0	0	1	1	3	5	22	26	27	26	27	4	4				309.4600063	2	26	22	22	22	
0	20	1	19	72	2	6	23	29	3	0	0	1	1	3	5	0	6	7	6	6	0	0				0.0510163	2	6	-1.77635683940025E-15	0	-1.77635683940025E-15	
1	20	1	19	70	1	13	0	13	3	0	0	1	1	3	5	0	7	7	7	7	1	1				0.0790017	2	7	0	0	0	
2	20	1	19	82	5	37	1	38	3	0	0	1	1	3	5	1	10	11	10	11	2	2				0.073018	2	10	2	1	1	
3	20	2	18	106	3	13	376	389	3	0	0	1	1	3	5	3	8	10	8	10	0	0				2.2230108	4	8	4	4	3	3	2	3	3	
4	20	0	20	127	0	113	0	113	3	0	0	1	1	3	5	6	12	12	12	12	0	0				0.717994	2	12	6	6	6	
5	20	0	20	45	0	19	0	19	3	0	0	1	1	3	5	0	3	3	3	3	0	0				0.0379972	2	3	0	0	0	
6	20	0	20	73	1	16	0	16	3	0	0	1	1	3	5	0	7	7	7	7	1	1				0.040999	2	7	0	0	0	
7	20	1	19	106	1	33	114	147	3	0	0	1	1	3	5	0	9	10	9	9	1	1				0.0790164	2	9	0	0	0	
8	20	3	17	84	1	47	1533	1580	3	0	0	1	1	3	5	4	10	12	10	12	0	0				5.9150771	2	10	5	4	4	
9	20	0	20	101	1	64	0	64	3	0	0	1	1	3	5	3	10	10	10	10	0	0				0.4630032	2	10	3	3	3	
10	20	1	19	78	2	26	85	111	3	0	0	1	1	3	5	0	7	8	7	8	0	0				0.0720149	2	7	0	0	0	
11	20	1	19	139	3	64	1984	2048	3	0	0	1	1	3	5	3	12	13	12	13	1	1				2.2000164	2	12	3	3	3	
12	20	1	19	119	8	52	1743	1795	3	0	0	1	1	3	5	8	16	17	16	17	6	6				13.3280341	2	16	8	8	8	
13	20	0	20	106	8	20	0	20	3	0	0	1	1	3	5	4	12	12	12	12	3	3				0.0469853	2	12	4	4	4	
14	20	2	18	69	1	1	100	101	3	0	0	1	1	3	5	0	7	9	7	9	1	1				0.0710084	2	7	0	0	0	
15	20	1	19	84	1	0	8	8	3	0	0	1	1	3	5	0	2	3	2	3	0	0				0.0360025	2	2	0	0	0	
16	20	1	19	91	4	12	165	177	3	0	0	1	1	3	5	0	7	8	7	8	2	2				0.0779979	2	7	0	0	0	
17	20	1	19	47	2	0	0	0	3	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0089971	1	0	0	
18	20	0	20	128	1	47	0	47	3	0	0	1	1	3	5	2	9	9	9	9	1	1				0.0580008	2	9	2	2	2	
19	20	0	20	79	1	0	0	0	3	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0130022	1	0	0	
20	20	0	20	50	0	0	0	0	3	0	0	1	1	3	5	0	0	0	0	0	0	0				0.0089989	1	0	0	
21	20	0	20	117	7	53	0	53	3	0	0	1	1	3	5	4	11	11	11	11	3	3				0.0650541	2	11	4	4	4	
22	20	2	18	71	1	2	116	118	3	0	0	1	1	3	5	0	6	8	6	7	0	0				0.0669854	2	6	0	0	0	
23	20	0	20	122	5	28	0	28	3	0	0	1	1	3	5	2	10	10	10	10	3	3				0.0489975	2	10	1.99999999999999	2	2	
24	20	1	19	128	5	76	902	978	3	0	0	1	1	3	5	5	14	15	14	15	3	3				3.6110018	2	14	6	5	5	
25	20	0	20	41	0	2	0	2	3	0	0	1	1	3	5	0	2	2	2	2	0	0				0.0289996	2	2	0	0	0	
26	20	0	20	93	4	9	0	9	3	0	0	1	1	3	5	0	5	5	5	5	0	0				0.0400064	2	5	0	0	0	
27	20	0	20	87	1	29	0	29	3	0	0	1	1	3	5	0	8	8	8	8	1	1				0.0510141	2	8	0	0	0	
28	20	1	19	121	3	134	1498	1632	3	0	0	1	1	3	5	3	10	11	10	11	1	1				1.7479783	2	10	4	3	3	
29	20	0	20	76	6	7	0	7	3	0	0	1	1	3	5	0	7	7	7	7	2	2				0.0400189	2	7	0	0	0	
0	50	1	49	506	23	84	1411	1495	3	0	0	1	1	3	5	13	22	23	22	23	6	6				17.0351366	2	22	14	13	13	
1	50	2	48	558	15	246	24791	25037	3	0	0	1	1	3	5	15	25	27	25	27	3	4				140.0182442	2	25	16	15	15	
2	50	1	49	535	43	315	4440	4755	3	0	0	1	1	3	5	21	28	29	28	29	10	9				261.7464444	2	28	20	21	21	
3	50	3	47	743	26	400	45777	46177	3	0	0	1	1	3	5	29	36	38	36	39	7	7				3635.6451965	2	36	31.0000000000001	29	29	
4	50	0	50	668	28	732	0	732	3	0	0	1	1	3	5	19	28	28	28	28	6	7				9.0330038	2	28	19	19	19	
5	50	2	48	412	1	226	23198	23424	3	0	0	1	1	3	5	8	15	16	15	17	0	0				82.8230003	2	15	8	8	8	
6	50	2	48	373	18	113	3231	3344	3	0	0	1	1	3	5	7	17	19	17	19	4	4				12.570156	2	17	9	7	7	
7	50	1	49	671	16	561	9026	9587	3	0	0	1	1	3	5	20	30	31	30	31	4	4				10.9870014	2	30	21	20	20	
8	50	6	44	557	14	287	75499	75786	3	0	0	1	1	3	5	20	27	33	27	33	4	4				4669.3425431	3	27	26	21	20	20	21	
9	50	2	48	675	17	1007	126259	127266	3	0	0	1	1	3	5	22	31	33	31	33	4	4				3658.2092413	2	31	24	22	22	
10	50	4	46	679	11	530	122904	123434	3	0	0	1	1	3	5	26	31	35	31	35	4	4				3692.5360011	2	31	28	26	26	
11	50	1	49	769	16	484	62689	63173	3	0	0	1	1	3	5	26	32	33	32	33	5	4				3629.9439875	2	32	26	26	26	
12	50	4	46	525	30	323	35907	36230	3	0	0	1	1	3	5	23	30	34	30	34	11	11				4026.1791651	3	30	25	24	23	23	23	
13	50	0	50	658	18	389	0	389	3	0	0	1	1	3	5	22	30	30	30	30	6	6				44.1860006	2	30	22	22	22	
14	50	2	48	549	13	120	14138	14258	3	0	0	1	1	3	5	11	19	21	19	21	3	4				162.9682289	2	19	12	11	11	
15	50	2	48	667	29	504	53424	53928	3	0	0	1	1	3	5	18	28	30	28	30	6	7				851.109987	2	28	20	18	18	
16	50	1	49	558	20	444	6566	7010	3	0	0	1	1	3	5	7	15	16	15	16	1	1				27.6980355	3	15	8	8	7	7	7	
17	50	2	48	487	20	200	7649	7849	3	0	0	1	1	3	5	12	21	23	21	23	6	6				85.822087	3	21	14	13	12	12	12	
18	50	3	47	596	24	234	10432	10666	3	0	0	1	1	3	5	21	29	30	29	32	7	6				898.460507	3	29	22	22	21	21	21	
19	50	2	48	502	15	210	21507	21717	3	0	0	1	1	3	5	10	17	19	17	18	4	3				130.8019995	2	17	11	10	10	
20	50	0	50	474	33	378	0	378	3	0	0	1	1	3	5	10	19	19	19	19	8	7				0.235	2	19	9.99999999999999	10	9.99999999999999	
21	50	3	47	524	29	282	31947	32229	3	0	0	1	1	3	5	16	24	27	24	27	6	6				2259.7472328	3	24	19	17	16	16	16	
22	50	3	47	397	25	119	12668	12787	3	0	0	1	1	3	5	15	23	26	23	26	6	6				678.7911683	2	23	17	15	15	
23	50	1	49	660	23	503	9560	10063	3	0	0	1	1	3	5	24	32	33	32	33	7	7				523.2156864	2	32	25	24	24	
24	50	4	46	517	18	399	26775	27174	3	0	0	1	1	3	5	16	23	26	23	26	6	6				1023.7721185	2	23	19	16	16	
25	50	1	49	571	23	477	39537	40014	3	0	0	1	1	3	5	17	26	27	26	27	6	6				20.8820011	2	26	17	17	17	
26	50	2	48	700	40	474	67339	67813	3	0	0	1	1	3	5	24	33	35	33	35	9	9				3306.5830777	2	33	25	24	24	
27	50	2	48	658	12	398	69853	70251	3	0	0	1	1	3	5	18	25	27	25	27	4	3				3192.9462594	3	25	18	18	17	18	18	
28	50	3	47	515	20	487	57082	57569	3	0	0	1	1	3	5	16	23	25	23	26	5	5				3247.5742009	3	23	18	17	16	16	16	
29	50	1	49	580	17	481	34551	35032	3	0	0	1	1	3	5	19	26	27	26	27	4	4				1483.1110261	2	26	19.0000000000001	19	19	
0	20	1	19	72	2	6	23	29	4	0	0	1	1	3	5	0	6	7	6	6	0	0				0.0929981	2	6	-1.77635683940025E-15	0	-1.77635683940025E-15	
1	20	1	19	70	1	13	0	13	4	0	0	1	1	3	5	0	7	7	7	7	1	1				0.0740016	2	7	0	0	0	
2	20	1	19	82	5	37	1	38	4	0	0	1	1	3	5	0	10	11	10	11	2	2				0.0740023	2	10	-1.77635683940025E-15	0	-1.77635683940025E-15	
3	20	2	18	106	3	13	376	389	4	0	0	1	1	3	5	1	8	10	8	10	0	0				0.9470308	3	8	2	2	1	1	1	
4	20	0	20	127	0	113	0	113	4	0	0	1	1	3	5	4	12	12	12	12	0	0				0.0889965	2	12	4	4	4	
5	20	0	20	45	0	19	0	19	4	0	0	1	1	3	5	0	3	3	3	3	0	0				0.0379948	2	3	0	0	0	
6	20	0	20	73	1	16	0	16	4	0	0	1	1	3	5	0	7	7	7	7	1	1				0.0439876	2	7	0	0	0	
7	20	1	19	106	1	33	114	147	4	0	0	1	1	3	5	0	9	10	9	9	1	1				0.0750115	2	9	0	0	0	
8	20	3	17	84	1	47	1533	1580	4	0	0	1	1	3	5	2	10	12	10	12	0	0				9.4660692	2	10	3	2	2	
9	20	0	20	101	1	64	0	64	4	0	0	1	1	3	5	0	10	10	10	10	0	0				0.0900046	2	10	0	0	0	
10	20	1	19	78	2	26	85	111	4	0	0	1	1	3	5	0	7	8	7	8	0	0				0.0850167	2	7	0	0	0	
11	20	1	19	139	3	64	1984	2048	4	0	0	1	1	3	5	0	12	13	12	13	1	1				0.3340157	2	12	0	0	0	
12	20	1	19	119	8	52	1743	1795	4	0	0	1	1	3	5	5	16	17	16	17	6	6				20.9521349	2	16	5	5	5	
13	20	0	20	106	8	20	0	20	4	0	0	1	1	3	5	2	12	12	12	12	3	3				0.0709995	2	12	2	2	2	
14	20	2	18	69	1	1	100	101	4	0	0	1	1	3	5	0	7	9	7	9	1	1				0.0679997	2	7	0	0	0	
